alt press den temp eddy CO2 N2H4 S2 H2CCO C2H3 NO3 HNO2 CS H2O2 C4H3 CS2 H2SO4 C2H4 NH3 H2S S2O H2CN NO2 O3 HSO3 H HNCO CH3 H2 C2H3CN CH3OH NH HCS COS HC3N CH2OH C2H5 N_2D He C HCO O HCCO CN CH2CN CH3S HO2 C3H4 HSO CH3O CH3CN HS2 NS SH C4H2 NO CH SO S8 N2H3 N2H CH3CHO C3H2 CH2_1 CH2 CH3SH C4H5 CH3NH2 N S3 O_1 SO2 S CH3CO N2O5 S4 H2CO NH2 C2H HCN N2O C2H6 C6H5 NCO HNO HNO3 CO CH4 CH3O2 C2H2 O2 C2 C3H3 OH N2 CH2NH N2H2 CH3OOH H2O CH2NH2 SO3 C6H6 H2SO4aer H2SO4aer_r
4.41377700e+01 1.73422800e+03 4.78908929e+16 2.62282900e+02 6.27269348e+04 4.09694700e-04 1.27096700e-18 2.29863000e-13 2.18213700e-15 1.23675300e-25 5.04580800e-15 4.02683700e-12 8.97756000e-23 1.66604000e-09 5.23548700e-15 2.17524900e-20 1.30448800e-08 3.40558900e-09 1.37102500e-11 5.30849700e-11 8.63790900e-32 3.89564600e-15 1.32853300e-09 1.11547900e-08 1.21220700e-20 6.29055400e-16 2.48674200e-13 9.97059500e-12 2.37685600e-05 5.56394000e-13 4.41716600e-11 5.21424500e-24 4.12962700e-27 3.21095400e-10 8.31371600e-14 2.78195400e-23 1.08987700e-11 1.00000000e-40 1.00000000e-40 2.67659700e-34 2.84641800e-19 1.57668600e-13 7.79608400e-13 8.28291100e-28 2.26070800e-13 3.08273800e-15 3.67745800e-11 7.92947000e-13 1.89144100e-09 1.32156400e-15 3.68212300e-11 1.50086100e-14 8.82724500e-18 6.95749300e-12 2.87372700e-17 2.34570500e-09 8.25041000e-23 1.17146900e-12 2.05145300e-16 3.83636900e-19 1.16602500e-22 6.44459000e-10 8.33324900e-13 5.17908900e-20 1.50995100e-21 2.26747200e-10 2.39867200e-19 9.29306400e-13 6.96576700e-20 6.45875500e-18 7.11085800e-21 2.26976400e-08 3.03872400e-21 1.46357400e-15 1.77496300e-15 1.13239000e-18 2.04551000e-08 2.07903100e-16 2.14339300e-25 8.27876200e-11 7.14575600e-07 1.53567400e-08 1.46166700e-18 8.35657900e-20 3.64227300e-14 1.80932500e-09 1.15871100e-06 9.11412300e-05 1.22537600e-13 3.26022400e-11 2.01804200e-01 3.04601800e-30 3.49602600e-16 1.39104300e-12 7.97630100e-01 1.76453100e-17 2.58156100e-19 1.31039700e-11 3.91219300e-05 6.89263500e-16 1.00712400e-12 2.45920600e-16 1.00000000e-40 1.00000000e-05
4.52435900e+01 1.50575100e+03 4.13568446e+16 2.63707500e+02 6.95651348e+04 4.10139700e-04 1.21903700e-18 2.05718000e-13 2.27795000e-15 1.42872100e-25 5.40764300e-15 3.48822200e-12 9.92818100e-23 1.86373000e-09 5.49660200e-15 1.97243300e-20 1.30920900e-08 3.25062000e-09 1.31430300e-11 5.97845400e-11 7.94797800e-32 4.61647000e-15 1.41836800e-09 1.39997200e-08 1.15947200e-20 8.53562000e-16 2.61678500e-13 1.06728300e-11 2.45089400e-05 5.69595500e-13 4.34122300e-11 6.42697700e-24 5.17959400e-27 3.17358700e-10 8.55054400e-14 3.05742600e-23 1.10420300e-11 1.00000000e-40 1.00000000e-40 4.23332300e-34 3.27156900e-19 2.56123800e-13 8.24445100e-13 1.11147700e-27 1.57821600e-13 2.94386400e-15 4.15419200e-11 8.31209700e-13 1.50292500e-09 1.48366600e-15 3.66673900e-11 1.56290800e-14 9.36355100e-18 7.82783000e-12 3.00169400e-17 2.40023300e-09 9.98754200e-23 1.32465100e-12 2.04840700e-16 3.50655800e-19 1.22921200e-22 7.42960800e-10 8.73898400e-13 6.12837900e-20 1.81727300e-21 2.15420800e-10 2.52319700e-19 9.34011400e-13 1.22639600e-19 4.40154400e-18 1.03433500e-20 2.30317100e-08 3.70834700e-21 1.34604800e-15 1.39152300e-15 6.64204800e-19 2.09972700e-08 2.27106200e-16 2.94759900e-25 8.42783500e-11 7.11538400e-07 1.54702400e-08 1.64494400e-18 1.03561400e-19 3.65279900e-14 1.73042500e-09 1.18475900e-06 9.06333900e-05 1.09570800e-13 3.69556500e-11 2.01799000e-01 4.32570700e-30 3.99814200e-16 1.55166600e-12 7.97634400e-01 1.82145800e-17 2.56565900e-19 1.17730600e-11 3.93755500e-05 6.79161200e-16 1.45387800e-12 2.51512800e-16 1.00000000e-40 1.00000000e-05
4.63558000e+01 1.30737400e+03 3.57406926e+16 2.64943700e+02 7.90549261e+04 4.10597600e-04 1.17255400e-18 1.80292400e-13 2.37685300e-15 1.64062600e-25 6.14313900e-15 2.98302200e-12 1.08711700e-22 2.08367600e-09 5.76627300e-15 1.77365400e-20 1.31339400e-08 3.08529000e-09 1.26299200e-11 6.54508600e-11 7.25776300e-32 5.42988800e-15 1.55635900e-09 1.82967000e-08 1.11507300e-20 1.15816300e-15 2.75174900e-13 1.11582500e-11 2.52732700e-05 5.83220100e-13 4.25816200e-11 7.94605400e-24 6.53958500e-27 3.13802000e-10 8.79498200e-14 3.36646100e-23 1.10365800e-11 1.00000000e-40 1.00000000e-40 6.71741300e-34 3.75371100e-19 4.27718300e-13 8.71852400e-13 1.50652000e-27 1.05357200e-13 2.84000000e-15 4.80129900e-11 8.70712600e-13 1.17366100e-09 1.68041100e-15 3.65140900e-11 1.58830400e-14 9.71619000e-18 8.59924200e-12 3.13380900e-17 2.40101600e-09 1.20538700e-22 1.44242400e-12 2.04536700e-16 3.16901900e-19 1.29271000e-22 8.49632800e-10 9.16133100e-13 7.10905900e-20 2.15313600e-21 2.01805800e-10 2.65161500e-19 9.37761500e-13 2.06396100e-19 2.84868500e-18 1.56505800e-20 2.33150200e-08 4.43891300e-21 1.26474300e-15 1.23179800e-15 3.75128200e-19 2.14221100e-08 2.51074000e-16 4.01209900e-25 8.57932300e-11 7.08427900e-07 1.55445900e-08 1.86035400e-18 1.30887000e-19 3.57463600e-14 1.65920000e-09 1.21039800e-06 9.01131800e-05 9.81306800e-14 4.15549500e-11 2.01793600e-01 6.07867900e-30 4.53446100e-16 1.73803300e-12 7.97638800e-01 1.87413500e-17 2.55221600e-19 1.06981200e-11 3.96307900e-05 6.61643900e-16 2.03463200e-12 2.57144900e-16 1.00000000e-40 1.00000000e-05
4.74736100e+01 1.13513300e+03 3.09075808e+16 2.66010300e+02 8.88269553e+04 4.11070300e-04 1.13079400e-18 1.53528800e-13 2.47923700e-15 1.86996000e-25 7.44236500e-15 2.51872100e-12 1.18065000e-22 2.32528900e-09 6.04556100e-15 1.57971700e-20 1.31721300e-08 2.91090300e-09 1.21625700e-11 6.97907100e-11 6.56951900e-32 6.34347900e-15 1.74597400e-09 2.47728400e-08 1.07518900e-20 1.56856700e-15 2.89218200e-13 1.14077300e-11 2.60646300e-05 5.97321700e-13 4.17323400e-11 9.86380900e-24 8.32180800e-27 3.10388900e-10 9.04799600e-14 3.70779700e-23 1.07473500e-11 1.00000000e-40 1.00000000e-40 1.06747700e-33 4.29196700e-19 7.36019300e-13 9.22122000e-13 2.06751400e-27 6.66384300e-14 2.75026100e-15 5.66704100e-11 9.11611400e-13 8.97864000e-10 1.91262200e-15 3.63602900e-11 1.57823800e-14 9.76717200e-18 9.24104300e-12 3.27060100e-17 2.34573000e-09 1.45076700e-22 1.52355400e-12 2.04231200e-16 2.82481200e-19 1.35018200e-22 9.64421000e-10 9.60205600e-13 8.07311200e-20 2.51593600e-21 1.85562600e-10 2.78443400e-19 9.40729600e-13 3.32077800e-19 1.72878000e-18 2.45136900e-20 2.35522500e-08 5.21988300e-21 1.20878000e-15 1.22715100e-15 2.00735700e-19 2.17318800e-08 2.80212900e-16 5.41368800e-25 8.73405500e-11 7.05231000e-07 1.55872000e-08 2.11479100e-18 1.68910100e-19 3.36403700e-14 1.59475300e-09 1.23581000e-06 8.95782600e-05 8.81662400e-14 4.64087900e-11 2.01788000e-01 8.46119100e-30 5.10525200e-16 1.94957600e-12 7.97643400e-01 1.92229500e-17 2.53858100e-19 9.82077200e-12 3.98891000e-05 6.32395300e-16 2.76849300e-12 2.62831900e-16 1.00000000e-40 1.00000000e-05
4.85963100e+01 9.85583700e+02 2.67439189e+16 2.66922500e+02 9.92264082e+04 4.11556600e-04 1.09338600e-18 1.26264400e-13 2.58480100e-15 2.11190700e-25 9.57742500e-15 2.10545300e-12 1.27553700e-22 2.58500300e-09 6.33364000e-15 1.39295300e-20 1.32076800e-08 2.73031700e-09 1.17369900e-11 7.24503000e-11 5.89185300e-32 7.35853100e-15 1.98440100e-09 3.43119900e-08 1.03631400e-20 2.11599900e-15 3.03768400e-13 1.14494500e-11 2.68807700e-05 6.11858800e-13 4.09154400e-11 1.23136500e-23 1.06960900e-26 3.07109400e-10 9.30884100e-14 4.07792400e-23 1.00427200e-11 1.00000000e-40 1.00000000e-40 1.69569400e-33 4.88010300e-19 1.30063200e-12 9.75166500e-13 2.87608500e-27 3.97550900e-14 2.67038500e-15 6.80763100e-11 9.53785800e-13 6.71161700e-10 2.17666200e-15 3.62060500e-11 1.53275300e-14 9.41295100e-18 9.73337100e-12 3.41167200e-17 2.23740000e-09 1.74171000e-22 1.58033500e-12 2.03924800e-16 2.47974200e-19 1.39523800e-22 1.08617700e-09 1.00599400e-12 8.98522600e-20 2.91813300e-21 1.67245100e-10 2.92126600e-19 9.43051100e-13 5.11120400e-19 9.74084400e-19 3.92566000e-20 2.37465800e-08 6.04702300e-21 1.17016000e-15 1.35946900e-15 1.00517000e-19 2.19223600e-08 3.14871100e-16 7.24645400e-25 8.89182000e-11 7.01956300e-07 1.56056500e-08 2.41586200e-18 2.22626800e-19 2.99923700e-14 1.53664600e-09 1.26100500e-06 8.90299100e-05 7.97265900e-14 5.14973600e-11 2.01782300e-01 1.16735000e-29 5.70445700e-16 2.18362500e-12 7.97648000e-01 1.96547300e-17 2.52080800e-19 9.10086000e-12 4.01501400e-05 5.88145900e-16 3.67125200e-12 2.68549500e-16 1.00000000e-40 1.00000000e-05
4.97232600e+01 8.55737100e+02 2.31704219e+16 2.67499600e+02 1.06445868e+05 4.12067100e-04 1.05914800e-18 9.92381100e-14 2.69586500e-15 2.35477200e-25 1.29546000e-14 1.74417800e-12 1.37085200e-22 2.86411800e-09 6.63684300e-15 1.21154700e-20 1.32423200e-08 2.54246200e-09 1.13401700e-11 7.27544600e-11 5.21920600e-32 8.50205400e-15 2.27325000e-09 4.82059600e-08 1.00372000e-20 2.83892100e-15 3.19147800e-13 1.12911800e-11 2.77396500e-05 6.27151300e-13 4.01528700e-11 1.55449400e-23 1.40476200e-26 3.03877200e-10 9.58325600e-14 4.48517700e-23 8.86362900e-12 1.00000000e-40 1.00000000e-40 2.70020200e-33 5.52854000e-19 2.34739600e-12 1.03214800e-12 4.04188300e-27 2.21286600e-14 2.64686900e-15 8.32275400e-11 9.98163700e-13 4.85075700e-10 2.47402100e-15 3.60476500e-11 1.44358000e-14 8.58761100e-18 9.97050200e-12 3.56013300e-17 2.07771500e-09 2.08353300e-22 1.62124100e-12 2.03610100e-16 2.13383700e-19 1.42604500e-22 1.21647500e-09 1.05451400e-12 9.81590100e-20 3.39361100e-21 1.47288200e-10 3.06512200e-19 9.44893500e-13 7.57669500e-19 4.98728800e-19 6.36767400e-20 2.39049500e-08 6.88976200e-21 1.17759400e-15 1.67962000e-15 4.62799400e-20 2.19917400e-08 3.54607300e-16 9.64352600e-25 9.05632100e-11 6.98531100e-07 1.56073900e-08 2.78208000e-18 3.00653700e-19 2.49562600e-14 1.48313500e-09 1.28660700e-06 8.84558700e-05 7.28329600e-14 5.69337500e-11 2.01776200e-01 1.59923700e-29 6.33420200e-16 2.44509800e-12 7.97653000e-01 2.00441600e-17 2.49285800e-19 8.49012400e-12 4.04199900e-05 5.27601800e-16 4.61303700e-12 2.74412000e-16 1.00000000e-40 1.00000000e-05
5.08530400e+01 7.42997100e+02 2.00929396e+16 2.67830700e+02 1.10967088e+05 4.12630700e-04 1.02615600e-18 7.28697100e-14 2.81870300e-15 2.59662500e-25 1.83333900e-14 1.42673700e-12 1.46549200e-22 3.17166900e-09 6.97229700e-15 1.02923800e-20 1.32785700e-08 2.34068700e-09 1.09501100e-11 6.95647100e-11 4.52925100e-32 9.84880300e-15 2.62401200e-09 6.86108600e-08 9.74475700e-21 3.79526400e-15 3.36232000e-13 1.09335800e-11 2.86897400e-05 6.44062500e-13 3.94399400e-11 1.99964600e-23 1.93182200e-26 3.00512500e-10 9.88673600e-14 4.92874100e-23 7.25109900e-12 1.00000000e-40 1.00000000e-40 4.31562600e-33 6.24329700e-19 4.34608300e-12 1.09620900e-12 5.83211800e-27 1.11994000e-14 2.66355000e-15 1.04177700e-10 1.04725200e-12 3.30195800e-10 2.80350500e-15 3.58761100e-11 1.30041900e-14 7.24237300e-18 9.70151700e-12 3.72437600e-17 1.86238800e-09 2.48493800e-22 1.64676900e-12 2.03269500e-16 1.77984500e-19 1.42084000e-22 1.36142000e-09 1.10854000e-12 1.05032900e-19 4.01549300e-21 1.25648600e-10 3.22412500e-19 9.46427000e-13 1.07042100e-18 2.20502300e-19 1.04534400e-19 2.40350800e-08 7.67343200e-21 1.22477800e-15 2.27426500e-15 1.86887400e-20 2.19379700e-08 3.99371900e-16 1.28315600e-24 9.23700800e-11 6.94763000e-07 1.55979700e-08 3.24271900e-18 4.20801900e-19 1.89465600e-14 1.43126000e-09 1.31407000e-06 8.78237000e-05 6.73340300e-14 6.30407900e-11 2.01769500e-01 2.18247300e-29 7.01778900e-16 2.73439100e-12 7.97658400e-01 2.04094500e-17 2.44518600e-19 7.93491900e-12 4.07139000e-05 4.51604000e-16 5.56915800e-12 2.80736800e-16 1.00000000e-40 1.00000000e-05
5.19846200e+01 6.45110300e+02 1.74564799e+16 2.67666500e+02 1.12000000e+05 4.13261700e-04 9.93857200e-19 4.90382000e-14 2.95647500e-15 2.82689800e-25 2.61168400e-14 1.16028300e-12 1.54693400e-22 3.50351000e-09 7.34863900e-15 8.47396100e-21 1.33179400e-08 2.12570700e-09 1.05605900e-11 6.20172900e-11 3.82903000e-32 1.14499700e-14 3.01760100e-09 9.74474000e-08 9.56443800e-21 5.04694900e-15 3.55472900e-13 1.04664400e-11 2.97555300e-05 6.63027200e-13 3.87993200e-11 2.64370700e-23 2.81185000e-26 2.96945200e-10 1.02270800e-13 5.43118400e-23 5.45472100e-12 1.00000000e-40 1.00000000e-40 6.95022400e-33 7.05651800e-19 8.10452600e-12 1.16866600e-12 8.54853100e-27 5.20343200e-15 2.79158700e-15 1.32456500e-10 1.10231300e-12 2.06428400e-10 3.16601300e-15 3.56871700e-11 1.09897300e-14 5.50915700e-18 8.73736000e-12 3.90864300e-17 1.61347600e-09 2.95024600e-22 1.67201500e-12 2.02894900e-16 1.42744100e-19 1.38491100e-22 1.52336300e-09 1.16951600e-12 1.11106300e-19 4.95430000e-21 1.03227300e-10 3.40235500e-19 9.47725700e-13 1.46172900e-18 8.08910000e-20 1.70863900e-19 2.41356600e-08 8.36508300e-21 1.36266100e-15 3.28060900e-15 6.40021900e-21 2.17508800e-08 4.46412200e-16 1.70812900e-24 9.43866300e-11 6.90557100e-07 1.55818200e-08 3.83784100e-18 6.09493900e-19 1.30039000e-14 1.38015600e-09 1.34406400e-06 8.71172600e-05 6.29059300e-14 7.00144000e-11 2.01762100e-01 2.97184300e-29 7.75319700e-16 3.06439700e-12 7.97664600e-01 2.07556600e-17 2.36593300e-19 7.40723500e-12 4.10392100e-05 3.66772300e-16 6.21774800e-12 2.87647800e-16 1.00000000e-40 1.00000000e-05
5.31159100e+01 5.60119600e+02 1.51719401e+16 2.67396900e+02 1.12000000e+05 4.13986600e-04 9.61360400e-19 2.94162500e-14 3.11494300e-15 3.09248600e-25 3.65511500e-14 9.49014200e-13 1.59243300e-22 3.85208600e-09 7.78161700e-15 6.67087800e-21 1.33620000e-08 1.89721300e-09 1.01615800e-11 4.99346600e-11 3.12471700e-32 1.33956300e-14 3.42364600e-09 1.36554400e-07 9.46923400e-21 6.75376800e-15 3.77691300e-13 1.01121000e-11 3.09816800e-05 6.84837900e-13 3.82470700e-11 3.61064900e-23 4.29953200e-26 2.93053100e-10 1.06185300e-13 6.04425400e-23 3.81932100e-12 1.00000000e-40 1.00000000e-40 1.13270600e-32 8.03703300e-19 1.50873400e-11 1.25161900e-12 1.28222300e-26 2.32674500e-15 2.96854400e-15 1.69113600e-10 1.16565300e-12 1.13742200e-10 3.58323800e-15 3.54732000e-11 8.49142600e-15 3.65445000e-18 6.95438100e-12 4.12065600e-17 1.36664700e-09 3.49529500e-22 1.69720200e-12 2.02471500e-16 1.08738100e-19 1.30803600e-22 1.70789700e-09 1.24006600e-12 1.19263300e-19 6.60434400e-21 8.08800400e-11 3.60725800e-19 9.48863700e-13 1.92289900e-18 2.32856300e-20 2.75470200e-19 2.42037800e-08 8.99455800e-21 1.56795300e-15 4.73389500e-15 1.74519200e-21 2.14247200e-08 4.92484200e-16 2.28487700e-24 9.66984700e-11 6.85740200e-07 1.55623300e-08 4.62557500e-18 9.05138700e-19 8.15650400e-15 1.32838600e-09 1.37778100e-06 8.63071800e-05 5.86783900e-14 7.82225400e-11 2.01753400e-01 4.04657400e-29 8.54932700e-16 3.46176300e-12 7.97671600e-01 2.10941300e-17 2.24029600e-19 6.87186800e-12 4.14091700e-05 2.81418200e-16 6.80875000e-12 2.95386400e-16 1.00000000e-40 1.00000000e-05
5.42464500e+01 4.86326100e+02 1.32349527e+16 2.66147200e+02 1.12000000e+05 4.14815900e-04 9.28710700e-19 1.55783600e-14 3.29647900e-15 3.46514800e-25 4.68615500e-14 8.04262500e-13 1.51310800e-22 4.18845100e-09 8.27772300e-15 4.96864300e-21 1.34124400e-08 1.66388700e-09 9.75510400e-12 3.53092300e-11 2.45086600e-32 1.57452100e-14 3.77391300e-09 1.85276800e-07 9.96973700e-21 9.20553800e-15 4.03239600e-13 1.01293900e-11 3.23865900e-05 7.09820200e-13 3.78176400e-11 5.07174400e-23 6.46485900e-26 2.88813400e-10 1.10669100e-13 7.03263600e-23 2.65394300e-12 1.00000000e-40 1.00000000e-40 1.91251000e-32 9.46870800e-19 2.68195700e-11 1.34419300e-12 1.80219600e-26 1.15049100e-15 3.39648200e-15 2.08748700e-10 1.23822100e-12 5.33907500e-11 4.16760200e-15 3.52313100e-11 5.80358100e-15 2.11707100e-18 4.68820700e-12 4.36361300e-17 1.19165000e-09 4.10958600e-22 1.71150500e-12 2.01993800e-16 7.83911500e-20 1.28612200e-22 1.91720400e-09 1.32133700e-12 1.37686900e-19 9.49845100e-21 6.01816400e-11 3.84188700e-19 9.49870900e-13 2.66864900e-18 5.17192900e-21 4.27960600e-19 2.42332600e-08 9.71556800e-21 2.14018100e-15 6.82195600e-15 3.78005900e-22 2.09526900e-08 5.28314900e-16 3.06164000e-24 9.93413100e-11 6.80243300e-07 1.55426300e-08 5.71450100e-18 1.30632300e-18 5.11624100e-15 1.27598400e-09 1.41565100e-06 8.53815400e-05 5.36994800e-14 8.79289100e-11 2.01743600e-01 5.51564500e-29 9.37344500e-16 4.08219700e-12 7.97679700e-01 2.14287400e-17 2.05893000e-19 6.30790600e-12 4.18289100e-05 2.04648100e-16 6.38820900e-12 3.03955100e-16 1.00000000e-40 1.00000000e-05
5.53721100e+01 4.22254600e+02 1.15508113e+16 2.64776000e+02 1.12000000e+05 4.15760600e-04 8.95964000e-19 7.30425800e-15 3.50353700e-15 4.17155000e-25 5.50091100e-14 7.29967000e-13 1.27658200e-22 4.47617600e-09 8.84366600e-15 3.46623600e-21 1.34690800e-08 1.43653800e-09 9.34385200e-12 2.16079100e-11 1.84286300e-32 1.85720500e-14 4.02135400e-09 2.40713700e-07 1.12098100e-20 1.32556300e-14 4.32484500e-13 1.09608300e-11 3.39896900e-05 7.38310800e-13 3.75483500e-11 7.20128300e-23 8.79509400e-26 2.84207700e-10 1.15782900e-13 8.76765100e-23 1.97179800e-12 1.00000000e-40 1.00000000e-40 3.39118400e-32 1.17121700e-18 4.53021300e-11 1.44411400e-12 2.32385900e-26 7.08675600e-16 3.85794400e-15 2.44395700e-10 1.32100100e-12 2.08612300e-11 5.09404200e-15 3.49586400e-11 3.45654900e-15 1.08569400e-18 2.58856300e-12 4.64082400e-17 1.13712300e-09 4.82108900e-22 1.71461400e-12 2.01456400e-16 5.36012100e-20 1.35446500e-22 2.15422900e-09 1.41454000e-12 1.82068500e-19 1.46902200e-20 4.24408800e-11 4.10940100e-19 9.50768100e-13 4.00642100e-18 8.89449500e-22 6.36340700e-19 2.42222500e-08 1.07360000e-20 3.21686900e-15 9.17197400e-15 6.43495500e-23 2.03474800e-08 5.51701500e-16 4.12447700e-24 1.02351500e-10 6.73995400e-07 1.55251900e-08 7.20166200e-18 1.73329700e-18 3.63528500e-15 1.22297400e-09 1.45811400e-06 8.43280400e-05 4.78272200e-14 9.94904700e-11 2.01732300e-01 7.52741400e-29 1.02277300e-15 5.13606200e-12 7.97688900e-01 2.17647000e-17 1.82453700e-19 5.70415800e-12 4.23036500e-05 1.41979100e-16 5.84670400e-12 3.13373000e-16 1.00000000e-40 1.00000000e-05
5.64923700e+01 3.66624200e+02 1.01082649e+16 2.62700700e+02 1.12000000e+05 4.16833300e-04 8.63123600e-19 3.08177800e-15 3.73895300e-15 5.34473200e-25 5.82445900e-14 7.25823300e-13 8.89210800e-23 4.68507800e-09 9.48719000e-15 2.24792900e-21 1.35330500e-08 1.22663100e-09 8.93004100e-12 1.15896900e-11 1.32742900e-32 2.19763200e-14 4.15250500e-09 2.99138000e-07 1.35438000e-20 1.99290900e-14 4.65848500e-13 1.25197300e-11 3.58131900e-05 7.70698200e-13 3.74849100e-11 1.01612100e-22 1.01416200e-25 2.79215200e-10 1.21596500e-13 1.16421000e-22 1.60980300e-12 1.00000000e-40 1.00000000e-40 6.28738300e-32 1.50242000e-18 7.17071600e-11 1.54754000e-12 2.61692200e-26 5.37147500e-16 4.38881600e-15 2.68035600e-10 1.41512600e-12 6.77108000e-12 6.46264200e-15 3.46519800e-11 1.78831500e-15 5.15203400e-19 1.16882000e-12 4.95612300e-17 1.21848200e-09 5.62185300e-22 1.73395800e-12 2.00852600e-16 3.51194700e-20 1.60850000e-22 2.42222800e-09 1.52110500e-12 2.67955500e-19 2.30879800e-20 2.83713600e-11 4.41344400e-19 9.51565900e-13 6.85340700e-18 1.21448300e-22 9.01815800e-19 2.41750800e-08 1.21332400e-20 5.64682800e-15 1.18189100e-14 8.98858600e-24 1.96010800e-08 5.61710400e-16 5.57817400e-24 1.05770200e-10 6.66913700e-07 1.55121500e-08 9.26786800e-18 2.06226800e-18 3.10999200e-15 1.16929600e-09 1.50568600e-06 8.31325000e-05 4.14855000e-14 1.13407700e-10 2.01719500e-01 1.02941800e-28 1.11189300e-15 6.85099300e-12 7.97699400e-01 2.21071700e-17 1.55413500e-19 5.06497000e-12 4.28392400e-05 9.45992600e-17 4.76482300e-12 3.23595000e-16 1.00000000e-40 1.00000000e-05
5.76042300e+01 3.18323000e+02 8.85947900e+15 2.60241500e+02 1.12000000e+05 4.18046000e-04 8.30218200e-19 1.19098800e-15 4.00544100e-15 7.12486000e-25 5.70928600e-14 7.88290800e-13 4.91033000e-23 4.80362800e-09 1.02157100e-14 1.35371100e-21 1.36044700e-08 1.04467900e-09 8.51576100e-12 5.65942700e-12 9.16608900e-33 2.60906600e-14 4.18550400e-09 3.57630900e-07 1.68409000e-20 3.05446100e-14 5.03740600e-13 1.45695400e-11 3.78787600e-05 8.07354200e-13 3.76871700e-11 1.41477300e-22 9.81809300e-26 2.73820200e-10 1.28176600e-13 1.58981000e-22 1.39987300e-12 1.00000000e-40 1.00000000e-40 1.18837500e-31 1.93753100e-18 1.07949600e-10 1.64937100e-12 2.68334100e-26 4.55024600e-16 4.81599100e-15 2.78986500e-10 1.52168500e-12 1.87145700e-12 8.22685500e-15 3.43085000e-11 8.17518200e-16 2.32427800e-19 4.44470300e-13 5.31320000e-17 1.41943800e-09 6.52882700e-22 1.81465500e-12 2.00176300e-16 2.24378400e-20 2.07939100e-22 2.72384200e-09 1.64247900e-12 4.09432500e-19 3.60545200e-20 1.80305900e-11 4.75750300e-19 9.52266000e-13 1.27607600e-17 1.35602300e-23 1.22702500e-18 2.40995700e-08 1.39192700e-20 1.07973300e-14 1.45496600e-14 1.06121100e-24 1.87117000e-08 5.62743300e-16 7.58709600e-24 1.09636400e-10 6.58919400e-07 1.55057300e-08 1.21095000e-17 2.26769800e-18 3.02898600e-15 1.11493200e-09 1.55888300e-06 8.17814400e-05 3.51069800e-14 1.30307800e-10 2.01705000e-01 1.41104000e-28 1.20853600e-15 9.33581400e-12 7.97711200e-01 2.24605800e-17 1.27413100e-19 4.41046800e-12 4.34410300e-05 6.11683700e-17 3.61995000e-12 3.34554800e-16 1.00000000e-40 1.00000000e-05
5.87060700e+01 2.76385200e+02 7.77739086e+15 2.57393500e+02 1.12000000e+05 4.19412200e-04 7.97214600e-19 4.27521200e-16 4.30613100e-15 9.68316900e-25 5.27903400e-14 9.13638900e-13 2.10412300e-23 4.84039700e-09 1.10377500e-14 7.61870200e-22 1.36838400e-08 8.99406000e-10 8.10179000e-12 2.64272200e-12 6.07291100e-33 3.10970000e-14 4.14129900e-09 4.14833200e-07 2.10237900e-20 4.65886800e-14 5.46630900e-13 1.67524500e-11 4.02113500e-05 8.48707000e-13 3.82286000e-11 1.94359900e-22 8.21443100e-26 2.67998400e-10 1.35600200e-13 2.18026600e-22 1.25059300e-12 1.00000000e-40 1.00000000e-40 2.24724700e-31 2.46019100e-18 1.56459700e-10 1.74365900e-12 2.60246100e-26 4.01998800e-16 5.09566200e-15 2.79671300e-10 1.64193200e-12 4.63336600e-13 1.02523000e-14 3.39249800e-11 3.37404600e-16 1.01603600e-19 1.50703300e-13 5.71632200e-17 1.72124100e-09 7.54966100e-22 1.97837000e-12 1.99420400e-16 1.42993100e-20 2.82303300e-22 3.06180800e-09 1.78037500e-12 6.14514700e-19 5.51516400e-20 1.09326100e-11 5.14559200e-19 9.52870000e-13 2.47821500e-17 1.27186700e-24 1.61628000e-18 2.40023200e-08 1.60745200e-20 2.18294500e-14 1.71694600e-14 1.09591300e-25 1.76851900e-08 5.58267900e-16 1.03822400e-23 1.13994800e-10 6.49921100e-07 1.55083600e-08 1.59649000e-17 2.39843200e-18 3.11696300e-15 1.05979600e-09 1.61835600e-06 8.02592700e-05 2.90090000e-14 1.50998100e-10 2.01688600e-01 1.93940400e-28 1.31616400e-15 1.26697700e-11 7.97724700e-01 2.28299800e-17 1.00977500e-19 3.76587900e-12 4.41151600e-05 3.88498900e-17 2.55703300e-12 3.46165100e-16 1.00000000e-40 1.00000000e-05
