alt           press         den           temp          eddy          H2Oaer        CO2aer        S8aer         H2SO4aer      NH3aer        N2Oaer        C2H2aer       C2H4aer       C2H6aer       CH3CNaer      HCCCNaer      HCNaer        CH4aer        HCaer1        HCaer2        HCaer3        He            H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           CN            HCN           N             N2            NH            NH2           NH3           C2            C2H           C2H2          C2H4          NO            HNO           HO2           HNCO          N2O           H2O2          O3            NO2           NO3           SO3           HNO2          HNO3          H2SO4         HCl           Cl            Cl2           HOCl          N2H4          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          NCO           1CH2          HCCO          NNH           HSO           CH3O          H2COH         H2CN          N2H2          C4H           HCNOH         C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          N2H3          NH2CO         HS4           C4H3          CH2N2         CH2CN         CH3CN         HCCCN         O1D           N2D           H2Oaer_r      CO2aer_r      S8aer_r       H2SO4aer_r    NH3aer_r      N2Oaer_r      C2H2aer_r     C2H4aer_r     C2H6aer_r     CH3CNaer_r    HCCCNaer_r    HCNaer_r      CH4aer_r      HCaer1_r      HCaer2_r      HCaer3_r      
1.05000E+001  2.57553E-001  8.41689E+018  2.21632E+002  6.85565E+004  3.21847E-005  1.25068E-029  1.00000E-040  1.32819E-008  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.46565E-026  1.00000E-040  1.00578E-040  9.38800E-021  5.50856E-007  7.08193E-005  1.08126E-013  8.68430E-016  2.12028E-001  8.81205E-008  3.63537E-004  3.03334E-022  1.08563E-010  1.00000E-040  1.00000E-040  3.90001E-033  4.90643E-020  2.24410E-006  7.53851E-029  3.53027E-026  1.00000E-040  1.00000E-040  1.08426E-040  4.85343E-013  1.43145E-018  5.80720E-018  2.92301E-011  1.00000E-040  1.00000E-040  5.28524E-010  1.00000E-040  4.18706E-017  9.80131E-036  7.87534E-001  1.10295E-029  4.32078E-028  4.12262E-022  1.00000E-040  1.00000E-040  8.30773E-030  3.55141E-025  1.95899E-012  2.37933E-016  1.56754E-011  9.84517E-022  3.12222E-007  2.09048E-009  6.76662E-008  3.27381E-012  1.14517E-016  3.07189E-019  3.52321E-012  1.04556E-010  2.59289E-012  1.99825E-010  2.06184E-016  6.93967E-025  1.77337E-019  1.00000E-040  3.30451E-011  3.93999E-023  2.29361E-017  2.65589E-023  7.31996E-026  5.52298E-040  2.42950E-038  1.00000E-040  1.00000E-040  1.08416E-017  1.00000E-040  2.15605E-040  8.04463E-026  2.40515E-028  4.92768E-035  2.33865E-033  1.76873E-034  3.30364E-016  6.67759E-018  5.18655E-014  2.95297E-031  3.00346E-029  1.00000E-040  3.39569E-022  1.00000E-040  1.82264E-023  1.22167E-029  1.10865E-021  1.02230E-025  3.91975E-011  6.94617E-023  1.00000E-040  1.20803E-023  1.71486E-039  1.00000E-040  1.76594E-024  1.00000E-040  4.97820E-030  8.93070E-040  2.51475E-021  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.15000E+001  2.20526E-001  7.36836E+018  2.16773E+002  2.37960E+004  6.94257E-006  3.18500E-029  1.00000E-040  6.33355E-009  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.47884E-026  1.00000E-040  1.00581E-040  1.02518E-020  5.51845E-007  4.55023E-005  1.26001E-013  1.37259E-015  2.12033E-001  8.21522E-008  3.63557E-004  1.08868E-022  3.22879E-011  1.00000E-040  1.00000E-040  4.42700E-033  5.10383E-020  2.23882E-006  4.72241E-029  3.62150E-026  1.00000E-040  1.00000E-040  1.08427E-040  2.17482E-013  6.87026E-019  4.77142E-018  1.99609E-011  1.00000E-040  1.00000E-040  5.27176E-010  1.00000E-040  4.44640E-017  1.83217E-035  7.87554E-001  1.24284E-029  4.23134E-028  4.09140E-022  1.00000E-040  1.00000E-040  7.05751E-030  3.51927E-025  6.22100E-012  3.41315E-016  1.08674E-011  8.38315E-022  3.11899E-007  1.28851E-009  8.35390E-008  4.61682E-012  1.59014E-016  3.58292E-019  8.45412E-012  1.53233E-010  3.60531E-012  1.97869E-010  2.70311E-016  9.43796E-025  2.37722E-019  1.00000E-040  4.20762E-011  4.48921E-023  1.99772E-017  3.16172E-023  7.04913E-026  5.52349E-040  1.96677E-038  1.00000E-040  1.00000E-040  1.64000E-017  1.00000E-040  2.37006E-040  8.20889E-026  1.03921E-028  5.12754E-035  1.20575E-036  1.05166E-034  3.05769E-016  2.41563E-018  6.63208E-014  1.66328E-031  4.23204E-029  1.00000E-040  7.19345E-022  1.00000E-040  2.02001E-023  9.20245E-029  1.10867E-021  1.00338E-025  3.89480E-012  5.73725E-023  1.00000E-040  1.31129E-023  4.83906E-039  1.00000E-040  1.35919E-024  1.00000E-040  4.96197E-030  9.42650E-040  3.83143E-021  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.25000E+001  1.88486E-001  6.29781E+018  2.16773E+002  1.42829E+004  1.00000E-040  8.37698E-029  1.00000E-040  3.28812E-009  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.53985E-026  1.00000E-040  1.00582E-040  1.18019E-020  5.53689E-007  4.55257E-005  1.41722E-013  2.75113E-015  2.12033E-001  7.20284E-008  3.63578E-004  9.65806E-023  2.40098E-011  1.00000E-040  1.00000E-040  6.55460E-033  6.71962E-020  2.22630E-006  3.50634E-029  4.08670E-026  1.00484E-035  1.10743E-034  1.08422E-040  6.45089E-014  2.31549E-019  2.27236E-018  1.07742E-011  1.00000E-040  1.00000E-040  5.23852E-010  1.00000E-040  5.10731E-017  4.05492E-035  7.87554E-001  1.52922E-029  4.58864E-028  4.00735E-022  1.00000E-040  1.00000E-040  5.90542E-030  4.29253E-025  1.42598E-011  5.25653E-016  8.16777E-012  8.43691E-022  3.11062E-007  5.99715E-010  1.20124E-007  1.00017E-011  2.98585E-016  2.47563E-019  1.78202E-011  2.79839E-010  3.56909E-012  1.95311E-010  3.23752E-016  1.45151E-024  3.77494E-019  1.00000E-040  5.87930E-011  6.00277E-023  1.76160E-017  3.20777E-023  8.27614E-026  5.52448E-040  1.22707E-038  1.00000E-040  1.00000E-040  3.25674E-017  1.00000E-040  3.25150E-040  1.03826E-025  6.03841E-029  7.59174E-035  5.63613E-034  1.03480E-034  1.48257E-016  2.50769E-018  1.01778E-013  1.11804E-031  7.80688E-029  1.00000E-040  8.15500E-022  1.00000E-040  1.93653E-023  5.23403E-028  1.10867E-021  1.16605E-025  1.76419E-012  3.39133E-023  1.00000E-040  1.57294E-023  2.06311E-038  1.00000E-040  1.43615E-024  1.00000E-040  4.93481E-030  1.06827E-039  6.83164E-021  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.35000E+001  1.61108E-001  5.38307E+018  2.16773E+002  6.95701E+003  1.00000E-040  2.19496E-028  1.00000E-040  1.69904E-009  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.59305E-026  1.00000E-040  1.00585E-040  1.41774E-020  5.56836E-007  4.55725E-005  1.77631E-013  6.03952E-015  2.12033E-001  5.81134E-008  3.63615E-004  1.19766E-022  2.43788E-011  1.00000E-040  1.00000E-040  1.19241E-032  9.75288E-020  2.20101E-006  9.27124E-029  5.93443E-026  1.89032E-032  2.10315E-031  1.08412E-040  1.19193E-014  9.86420E-020  1.49137E-018  4.37469E-012  1.00000E-040  1.00000E-040  5.16884E-010  1.00000E-040  6.54449E-017  5.66940E-034  7.87555E-001  2.27860E-029  5.47150E-028  3.82327E-022  1.00000E-040  1.00000E-040  5.71382E-030  6.29418E-025  2.68652E-011  7.13959E-016  6.45508E-012  1.04397E-021  3.09252E-007  2.64843E-010  1.90361E-007  2.19826E-011  6.93309E-016  1.42724E-019  3.05498E-011  5.63810E-010  3.07710E-012  1.86120E-010  3.88774E-016  3.10747E-024  8.31210E-019  1.00000E-040  9.14385E-011  9.54213E-023  1.80304E-017  2.97837E-023  1.28610E-025  5.52675E-040  4.83117E-039  1.00000E-040  1.00000E-040  7.98135E-017  1.00000E-040  5.97575E-040  1.52985E-025  5.25210E-029  1.38103E-034  1.00000E-040  1.06262E-034  1.00038E-016  3.10544E-018  1.51379E-013  9.48152E-032  1.70526E-028  1.00000E-040  1.12146E-021  1.00000E-040  1.75799E-023  4.57867E-028  1.10866E-021  1.60252E-025  1.15941E-012  1.67426E-023  1.00000E-040  2.13904E-023  1.14706E-037  1.00000E-040  1.89207E-024  1.00000E-040  4.90126E-030  1.33980E-039  1.32579E-020  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.45000E+001  1.37715E-001  4.60142E+018  2.16773E+002  5.42540E+003  1.00000E-040  5.73253E-028  1.00000E-040  1.12473E-009  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.63924E-026  1.00000E-040  1.00591E-040  1.74776E-020  5.61397E-007  4.56559E-005  2.49528E-013  1.34927E-014  2.12032E-001  4.23583E-008  3.63670E-004  1.69675E-022  2.73650E-011  1.00000E-040  1.00000E-040  2.68667E-032  1.56415E-019  2.15609E-006  3.70676E-028  5.63273E-026  2.42743E-032  2.71503E-031  1.08393E-040  1.29086E-015  6.93275E-020  1.61267E-018  1.31885E-012  1.00000E-040  1.00000E-040  5.04052E-010  1.00000E-040  9.28722E-017  1.04864E-032  7.87556E-001  4.18370E-029  7.34960E-028  3.48370E-022  1.00000E-040  1.69770E-040  7.30749E-030  1.01902E-024  4.11370E-011  8.01831E-016  6.35544E-012  1.60366E-021  3.05819E-007  1.74860E-010  3.07862E-007  4.34476E-011  1.70980E-015  6.80852E-020  4.22831E-011  1.12092E-009  1.79769E-012  1.63766E-010  4.69899E-016  8.04234E-024  2.17274E-018  1.00000E-040  1.46498E-010  1.69615E-022  2.33946E-017  2.53692E-023  2.39676E-025  5.53147E-040  9.62035E-040  1.00000E-040  1.00000E-040  2.06288E-016  1.00000E-040  1.35906E-039  2.47201E-025  7.27030E-029  3.11133E-034  8.93591E-033  1.12007E-034  1.13622E-016  4.25637E-018  2.00438E-013  8.60455E-032  4.03376E-028  1.00000E-040  1.91285E-021  1.00000E-040  1.46732E-023  9.96932E-030  1.10865E-021  2.39518E-025  1.03717E-012  6.85078E-024  1.00000E-040  3.21349E-023  1.52662E-037  1.00000E-040  3.09969E-024  1.00000E-040  4.88115E-030  1.85533E-039  2.61679E-020  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.55000E+001  1.17723E-001  3.93346E+018  2.16773E+002  4.40851E+003  1.00000E-040  1.49294E-027  1.00000E-040  9.04100E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.67921E-026  1.00000E-040  1.00598E-040  2.08946E-020  5.66110E-007  4.57713E-005  3.47719E-013  2.79271E-014  2.12030E-001  2.97662E-008  3.63737E-004  2.37249E-022  3.02911E-011  1.00000E-040  1.00000E-040  5.90891E-032  2.46794E-019  2.09466E-006  1.43238E-027  1.98472E-026  9.31070E-033  1.00000E-040  1.08365E-040  1.01722E-016  6.06158E-020  1.98631E-018  4.30690E-013  1.00000E-040  1.00000E-040  4.85784E-010  1.00000E-040  1.33471E-016  1.39996E-031  7.87557E-001  7.68708E-029  9.50970E-028  3.02162E-022  1.00000E-040  6.13879E-040  1.06348E-029  1.59971E-024  5.72003E-011  8.23779E-016  7.07231E-012  2.47041E-021  3.00782E-007  1.66614E-010  4.61727E-007  7.47793E-011  3.58064E-015  3.46968E-020  5.19680E-011  1.94128E-009  9.62389E-013  1.35270E-010  5.44337E-016  1.66223E-023  4.65871E-018  1.00000E-040  2.08365E-010  2.97013E-022  3.38884E-017  1.98912E-023  4.35198E-025  5.53940E-040  1.16782E-040  1.00000E-040  1.00000E-040  4.39532E-016  1.00000E-040  2.97310E-039  3.86894E-025  1.15238E-028  6.84083E-034  2.06358E-033  1.14569E-034  1.48827E-016  5.74110E-018  2.43361E-013  7.68982E-032  9.50201E-028  1.00000E-040  3.27911E-021  1.00000E-040  1.12097E-023  4.50416E-031  1.10862E-021  3.41784E-025  1.00517E-012  2.99903E-024  6.82068E-040  4.79226E-023  4.03520E-038  1.00000E-040  4.96529E-024  1.00000E-040  4.91703E-030  2.60685E-039  4.79968E-020  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.65000E+001  1.00639E-001  3.36263E+018  2.16773E+002  3.94335E+003  1.00000E-040  3.87873E-027  1.00000E-040  8.27510E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.71373E-026  1.00000E-040  1.00609E-040  2.45672E-020  5.70022E-007  4.59197E-005  4.65527E-013  5.46503E-014  2.12029E-001  2.11571E-008  3.63813E-004  3.14830E-022  3.21873E-011  1.00000E-040  1.00000E-040  1.19189E-031  3.71540E-019  2.01657E-006  4.99891E-027  2.46937E-026  4.69974E-033  1.25516E-031  1.08327E-040  8.06806E-018  5.42576E-020  2.36799E-018  2.40257E-013  1.00000E-040  1.00000E-040  4.61539E-010  1.00000E-040  1.89716E-016  1.44227E-030  7.87558E-001  1.33565E-028  1.08162E-027  2.47039E-022  1.00000E-040  1.00000E-040  1.54990E-029  2.42478E-024  7.81031E-011  8.19142E-016  8.16046E-012  3.60267E-021  2.93884E-007  1.78725E-010  6.54801E-007  1.20933E-010  6.59187E-015  2.88324E-020  6.20878E-011  3.04808E-009  6.10944E-013  1.07367E-010  6.00192E-016  2.69125E-023  8.15468E-018  1.00000E-040  2.65565E-010  5.16010E-022  4.96831E-017  1.49827E-023  7.60925E-025  5.55234E-040  1.00000E-040  1.00000E-040  1.00000E-040  7.94530E-016  1.00000E-040  6.03337E-039  5.84453E-025  1.72672E-028  1.37878E-033  1.00000E-040  1.15505E-034  1.88627E-016  7.38923E-018  2.84352E-013  6.75868E-032  2.37397E-027  1.00000E-040  5.34315E-021  1.00000E-040  8.16245E-024  3.99421E-031  1.10859E-021  4.59019E-025  9.46328E-013  2.14445E-024  1.31950E-037  6.95816E-023  4.98466E-038  1.00000E-040  7.29841E-024  1.00000E-040  5.05831E-030  3.67308E-039  8.36533E-020  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.75000E+001  8.60386E-002  2.87478E+018  2.16773E+002  3.89374E+003  1.00000E-040  1.00561E-026  1.00000E-040  7.94514E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.74348E-026  1.00000E-040  1.00622E-040  2.99885E-020  5.72052E-007  4.60928E-005  6.06235E-013  1.01689E-013  2.12026E-001  1.60439E-008  3.63895E-004  4.02522E-022  3.32455E-011  1.00000E-040  1.00000E-040  2.26522E-031  5.41185E-019  1.92662E-006  1.56888E-026  7.05137E-026  1.04215E-031  1.30009E-030  1.08278E-040  2.10235E-018  4.91072E-020  2.75600E-018  2.16031E-013  1.00000E-040  1.00000E-040  4.32353E-010  1.00000E-040  2.60578E-016  1.19077E-029  7.87560E-001  2.16939E-028  1.07283E-027  1.91571E-022  1.00000E-040  1.00000E-040  2.14337E-029  3.54173E-024  1.05085E-010  8.04897E-016  9.57047E-012  4.91485E-021  2.85322E-007  2.00457E-010  8.82757E-007  1.84423E-010  1.08748E-014  3.73310E-020  7.27970E-011  4.38966E-009  5.22842E-013  8.35722E-011  6.41405E-016  3.59856E-023  1.21104E-017  1.00000E-040  3.09861E-010  8.84122E-022  7.16470E-017  1.17523E-023  1.28846E-024  5.57212E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.25189E-015  1.00000E-040  1.14764E-038  8.50658E-025  2.82656E-028  2.61536E-033  1.00000E-040  1.21707E-034  2.29628E-016  9.20217E-018  3.18628E-013  6.00259E-032  6.19498E-027  1.00000E-040  8.18393E-021  1.02046E-040  6.13453E-024  4.66784E-031  1.10855E-021  5.80291E-025  8.74557E-013  2.39197E-024  3.22291E-035  9.65349E-023  2.63009E-037  1.00000E-040  1.01013E-023  1.00000E-040  5.34943E-030  5.05652E-039  1.39535E-019  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.85000E+001  7.35599E-002  2.45783E+018  2.16773E+002  3.93732E+003  1.00000E-040  2.60249E-026  1.00000E-040  7.72247E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.76912E-026  1.00000E-040  1.00638E-040  3.87706E-020  5.71560E-007  4.62828E-005  7.80423E-013  1.82297E-013  2.12024E-001  1.31741E-008  3.63980E-004  5.06021E-022  3.38718E-011  1.00000E-040  1.00000E-040  4.19925E-031  7.75955E-019  1.82908E-006  4.46498E-026  5.80405E-027  1.00000E-040  1.00000E-040  1.08222E-040  1.54260E-018  4.50221E-020  3.22864E-018  2.28766E-013  1.00000E-040  1.00000E-040  3.99299E-010  1.00000E-040  3.44717E-016  8.09996E-029  7.87562E-001  3.33638E-028  9.59645E-028  1.42388E-022  1.00000E-040  1.00000E-040  2.79136E-029  5.05420E-024  1.38760E-010  7.85165E-016  1.13640E-011  6.35187E-021  2.75334E-007  2.31189E-010  1.14604E-006  2.66910E-010  1.65534E-014  5.59301E-020  8.35492E-011  5.90886E-009  5.42463E-013  6.40146E-011  6.74568E-016  4.25918E-023  1.61360E-017  5.66561E-039  3.40071E-010  1.50463E-021  1.02337E-016  1.00570E-023  2.15442E-024  5.60115E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.78973E-015  1.00000E-040  2.10832E-038  1.20953E-024  4.50874E-028  4.82737E-033  1.00000E-040  1.38487E-034  2.72354E-016  1.12810E-017  3.42642E-013  5.45569E-032  1.66244E-026  1.00000E-040  1.19348E-020  1.70347E-040  4.97771E-024  5.09763E-031  1.10850E-021  7.03457E-025  8.10329E-013  3.08946E-024  9.15109E-033  1.28080E-022  7.92018E-039  1.00000E-040  1.36090E-023  1.00000E-040  5.82597E-030  6.74286E-039  2.25918E-019  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.95000E+001  6.28941E-002  2.10146E+018  2.16773E+002  4.20491E+003  1.00000E-040  6.72473E-026  1.00000E-040  7.52101E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.79120E-026  1.00000E-040  1.00656E-040  5.26899E-020  5.68278E-007  4.64837E-005  1.00249E-012  3.18568E-013  2.12021E-001  1.15570E-008  3.64066E-004  6.33232E-022  3.43315E-011  1.00000E-040  1.00000E-040  7.76076E-031  1.10644E-018  1.72713E-006  1.16396E-025  1.14518E-026  2.93522E-032  3.06439E-031  1.08159E-040  1.32904E-018  4.17100E-020  3.90759E-018  2.59735E-013  1.00000E-040  1.00000E-040  3.63303E-010  1.00000E-040  4.40927E-016  4.65622E-028  7.87565E-001  4.92226E-028  8.06860E-028  1.02232E-022  1.00000E-040  1.00000E-040  3.40906E-029  7.13276E-024  1.79667E-010  7.59622E-016  1.36611E-011  7.87687E-021  2.64142E-007  2.73168E-010  1.44941E-006  3.70034E-010  2.37900E-014  8.91038E-020  9.38205E-011  7.55240E-009  6.01877E-013  4.82323E-011  7.06096E-016  4.70504E-023  2.01293E-017  8.37249E-037  3.58830E-010  2.56033E-021  1.46529E-016  9.54729E-024  3.60621E-024  5.64253E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.40052E-015  1.00000E-040  3.82206E-038  1.70049E-024  8.11079E-028  8.84205E-033  1.00000E-040  1.74528E-034  3.17376E-016  1.37540E-017  3.55613E-013  5.08804E-032  4.52881E-026  1.00000E-040  1.67842E-020  2.65931E-040  4.42920E-024  5.17177E-031  1.10845E-021  8.31240E-025  7.61014E-013  4.24505E-024  2.90409E-030  1.63579E-022  9.63212E-038  1.00000E-040  1.82012E-023  1.00000E-040  6.51881E-030  8.63628E-039  3.59500E-019  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
2.05000E+001  5.37819E-002  1.79494E+018  2.17022E+002  4.72335E+003  1.00000E-040  1.73706E-025  1.00000E-040  7.31435E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.81304E-026  1.00000E-040  1.00674E-040  7.48289E-020  5.62334E-007  4.66859E-005  1.28981E-012  5.47166E-013  2.12018E-001  1.06600E-008  3.64150E-004  8.01010E-022  3.50675E-011  1.00000E-040  1.00000E-040  1.47381E-030  1.60022E-018  1.62568E-006  2.81360E-025  2.55867E-027  1.00000E-040  1.00000E-040  1.08093E-040  1.18893E-018  3.93386E-020  4.97751E-018  3.16608E-013  1.00000E-040  1.00000E-040  3.26131E-010  1.00000E-040  5.45463E-016  2.27553E-027  7.87567E-001  6.99927E-028  6.67359E-028  7.16000E-023  1.00000E-040  7.05288E-039  3.87225E-029  9.97609E-024  2.28422E-010  7.28966E-016  1.66598E-011  9.44353E-021  2.52249E-007  3.29746E-010  1.79152E-006  4.96135E-010  3.27865E-014  1.56680E-019  1.02849E-010  9.22402E-009  7.01507E-013  3.67428E-011  7.46212E-016  5.01348E-023  2.39774E-017  9.79781E-035  3.70292E-010  4.32653E-021  2.13358E-016  1.02545E-023  6.04868E-024  5.69871E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.08379E-015  1.00000E-040  6.89525E-038  2.36674E-024  1.49469E-027  1.65851E-032  4.41400E-031  2.60773E-034  3.58702E-016  1.68304E-017  3.58083E-013  5.08803E-032  1.21199E-025  1.17758E-037  2.20362E-020  3.83650E-040  4.40679E-024  4.84758E-031  1.10839E-021  9.61229E-025  7.35144E-013  6.20885E-024  9.87107E-028  2.01502E-022  1.00000E-040  1.00000E-040  2.48833E-023  1.00000E-040  7.43462E-030  1.06388E-038  5.65364E-019  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
2.15000E+001  4.60117E-002  1.52862E+018  2.18015E+002  5.25999E+003  1.00000E-040  4.49185E-025  1.00000E-040  7.09167E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.84065E-026  1.00000E-040  1.00694E-040  1.10992E-019  5.53971E-007  4.68859E-005  1.66278E-012  9.38183E-013  2.12015E-001  1.01890E-008  3.64231E-004  1.04241E-021  3.66846E-011  1.00000E-040  1.00000E-040  2.98924E-030  2.41337E-018  1.52638E-006  6.36230E-025  1.04729E-026  3.71766E-032  4.22948E-031  1.08023E-040  1.10521E-018  3.78840E-020  6.66333E-018  4.16761E-013  1.00000E-040  1.00000E-040  2.88587E-010  1.00000E-040  6.56972E-016  9.33826E-027  7.87570E-001  9.70374E-028  5.58359E-028  4.87006E-023  1.00000E-040  1.00000E-040  4.08248E-029  1.39094E-023  2.86143E-010  6.88552E-016  2.08080E-011  1.11385E-020  2.39870E-007  4.08927E-010  2.17759E-006  6.56678E-010  4.45647E-014  3.25507E-019  1.09752E-010  1.08692E-008  8.87758E-013  2.89786E-011  8.00212E-016  5.22257E-023  2.75415E-017  1.00000E-040  3.78025E-010  7.27129E-021  3.20391E-016  1.25155E-023  1.02737E-023  5.77368E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.86381E-015  1.00000E-040  1.25195E-037  3.27492E-024  2.84364E-027  3.32838E-032  2.45831E-033  2.45131E-034  3.79526E-016  2.08169E-017  3.51512E-013  6.11179E-032  1.00000E-040  1.46779E-032  2.54255E-020  5.04982E-040  4.90945E-024  4.18332E-031  1.10834E-021  1.08520E-024  7.43120E-013  9.63535E-024  1.00000E-040  2.41257E-022  8.03483E-038  1.00000E-040  3.61735E-023  1.00000E-040  8.59276E-030  1.05755E-038  8.87090E-019  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
