alt           press         den           temp          eddy          H2Oaer        H2SO4aer      S2            CH3CO         H2S           H2CCO         C2            N2O5          S             C2H           HNO2          C2H5          H2CO          CH2OH         HCS           CH2CN         HC3N          C4H2          OH            CH3S          C4H5          O2            N             S8            H2O2          CH3           CH            CH3CN         NCO           H2O           NS            O_1           NH2           HNCO          C4H3          C             S4            H2SO4         NO            CN            C2H3CN        HCO           SO            HS2           HNO3          CH2           CS2           C2H2          NO2           CH3O          O3            H             C3H3          CH3CHO        CS            C2H4          NO3           He            SO2           O             CO2           CH3OOH        N_2D          C6H5          CH3O2         HCN           NH            HNO           CH4           NH3           H2CN          CH2NH         C3H4          SO3           HSO           C3H2          CH2_1         C6H6          S3            C2H6          S2O           N2O           COS           N2H           H2            C2H3          N2H3          CH3OH         N2H4          CO            N2H2          HO2           N2            CH3SH         HCCO          SH            HSO3          CH2NH2        CH3NH2        H2Oaer_r      H2SO4aer_r    
4.90640E+001  9.40337E-004  2.54656E+016  2.67452E+002  1.05979E+005  1.00000E-040  1.00000E-040  2.03737E-028  7.48464E-022  1.44308E-029  1.58481E-022  1.00000E-040  1.10734E-016  3.01006E-027  3.25432E-034  8.82339E-012  3.52731E-020  3.14869E-011  6.48131E-022  2.21975E-036  8.72979E-019  5.72079E-019  2.57771E-031  4.67233E-010  1.00000E-040  1.54851E-029  2.11900E-001  8.00769E-016  2.70177E-036  5.22428E-011  4.76311E-014  5.88484E-021  7.21529E-013  2.04581E-019  5.80782E-006  1.00000E-040  7.84611E-015  1.87096E-018  3.35462E-015  1.87680E-028  1.56832E-028  2.00829E-030  3.99186E-014  3.24963E-008  1.48340E-026  2.61280E-017  3.50853E-019  2.67499E-019  5.36320E-027  3.74089E-011  3.09542E-021  1.00000E-040  2.07822E-023  1.03259E-009  4.87509E-017  2.39497E-006  4.01515E-012  5.97234E-029  9.61066E-017  6.26060E-039  2.86549E-018  1.40149E-014  1.00000E-040  1.83162E-017  6.48172E-008  3.63496E-004  1.08461E-018  1.19692E-039  3.22424E-022  1.06886E-018  1.01966E-010  2.58933E-021  3.60019E-017  1.69140E-007  1.38041E-020  2.83973E-016  1.50880E-012  8.08040E-020  8.70399E-017  1.03024E-030  5.48202E-031  8.97447E-019  2.22756E-025  1.00000E-040  3.60747E-015  1.00000E-040  8.89140E-009  3.83275E-031  1.18285E-023  1.19062E-007  3.60664E-032  1.62830E-029  3.17370E-012  1.32560E-027  1.08461E-008  1.00000E-040  2.40117E-010  7.87728E-001  5.22427E-034  4.19359E-024  1.03453E-029  1.53957E-027  3.75558E-016  2.08574E-008  1.00000E-005  1.00000E-005  
4.99481E+001  8.41537E-004  2.27660E+016  2.67734E+002  1.09723E+005  1.00000E-040  1.00000E-040  2.24284E-028  7.17236E-022  1.93568E-029  1.58566E-022  1.00000E-040  4.89358E-017  4.06166E-027  1.00000E-040  7.33999E-012  2.37296E-020  2.91247E-011  5.97662E-022  1.94099E-036  7.14253E-019  5.71970E-019  2.28437E-031  4.92507E-010  1.00000E-040  1.54819E-029  2.11894E-001  1.58427E-015  2.69732E-036  5.09627E-011  4.14286E-014  6.57417E-021  6.86836E-013  2.23450E-019  5.81633E-006  1.00000E-040  8.65408E-015  2.27652E-018  3.14596E-015  1.87674E-028  2.38050E-028  1.00000E-040  3.98801E-014  3.20348E-008  1.59979E-026  2.61224E-017  3.74510E-019  3.65277E-019  5.37692E-027  2.37475E-011  2.89522E-021  1.00000E-040  2.20941E-023  7.97775E-010  3.90280E-017  2.22339E-006  5.78695E-012  6.01168E-029  7.05204E-017  8.09623E-039  2.51769E-018  1.01616E-014  1.00000E-040  2.08804E-017  7.97983E-008  3.63451E-004  6.88115E-019  1.62107E-039  3.22299E-022  6.79305E-019  1.02007E-010  3.22616E-021  3.73670E-017  1.64693E-007  1.57329E-020  3.51603E-016  1.51093E-012  8.07959E-020  1.01303E-016  1.32415E-030  4.03269E-031  8.38176E-019  2.03740E-025  2.96349E-029  2.79028E-015  1.00000E-040  8.16109E-009  1.03490E-031  1.40354E-023  1.17314E-007  3.50780E-032  1.74799E-029  2.75991E-012  1.52782E-027  1.13748E-008  5.03979E-029  2.52128E-010  7.87734E-001  7.65991E-032  3.77480E-024  1.48241E-029  1.64822E-027  5.19333E-016  2.08562E-008  1.00000E-005  1.00000E-005  
5.08321E+001  7.53196E-004  2.03714E+016  2.67796E+002  1.11871E+005  1.00000E-040  1.00000E-040  1.00000E-040  6.98989E-022  2.51915E-029  1.58694E-022  3.16549E-033  2.17291E-017  5.40296E-027  4.97057E-034  6.06505E-012  1.61555E-020  2.68546E-011  5.50666E-022  1.70120E-036  5.89525E-019  5.71852E-019  2.00418E-031  5.16026E-010  1.53207E-030  1.54784E-029  2.11887E-001  2.95458E-015  2.69250E-036  4.94170E-011  3.61174E-014  7.33761E-021  6.56776E-013  2.43058E-019  5.82331E-006  1.73352E-036  9.43775E-015  2.70674E-018  2.93248E-015  1.87664E-028  3.57599E-028  1.00000E-040  3.98414E-014  3.14407E-008  1.68558E-026  2.61162E-017  3.95903E-019  4.88914E-019  1.00000E-040  1.50814E-011  2.70319E-021  1.00000E-040  2.42384E-023  6.16892E-010  3.14941E-017  2.06240E-006  8.17372E-012  6.10163E-029  5.17749E-017  1.04204E-038  2.25155E-018  7.33125E-015  1.00000E-040  2.34217E-017  9.69471E-008  3.63402E-004  4.44301E-019  2.08716E-039  3.22162E-022  4.39060E-019  1.02050E-010  3.93753E-021  3.85020E-017  1.60677E-007  1.74531E-020  4.23442E-016  1.51375E-012  8.07870E-020  1.13863E-016  1.68587E-030  3.18389E-031  7.81614E-019  1.87164E-025  1.00000E-040  2.17554E-015  1.00000E-040  7.49766E-009  1.00000E-040  1.63432E-023  1.16036E-007  3.46760E-032  1.82122E-029  2.40726E-012  1.69313E-027  1.20237E-008  1.24211E-028  2.63130E-010  7.87741E-001  1.75803E-029  3.51175E-024  2.06538E-029  1.73353E-027  7.01059E-016  2.08549E-008  1.00000E-005  1.00000E-005  
5.17161E+001  6.74131E-004  1.82472E+016  2.67587E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.82706E-028  6.93590E-022  3.19167E-029  1.58879E-022  9.59805E-037  9.69779E-018  7.09044E-027  6.37058E-034  4.98718E-012  1.10962E-020  2.46993E-011  5.07607E-022  1.49385E-036  4.89797E-019  5.71721E-019  1.73717E-031  5.38199E-010  1.00000E-040  1.54745E-029  2.11880E-001  5.24043E-015  2.68717E-036  4.77281E-011  3.15229E-014  8.18252E-021  6.30372E-013  2.63381E-019  5.82889E-006  4.27250E-036  1.02058E-014  3.14674E-018  2.71640E-015  1.87649E-028  5.33563E-028  1.00000E-040  3.98039E-014  3.07146E-008  1.73070E-026  2.61095E-017  4.14624E-019  6.41498E-019  2.07866E-027  9.59246E-012  2.52013E-021  1.00000E-040  2.72388E-023  4.77199E-010  2.56328E-017  1.91474E-006  1.13500E-011  6.23129E-029  3.79989E-017  1.32275E-038  2.04496E-018  5.26576E-015  1.00000E-040  2.58649E-017  1.16475E-007  3.63346E-004  2.91271E-019  2.54262E-039  3.22001E-022  2.88006E-019  1.02099E-010  4.70488E-021  3.93692E-017  1.57006E-007  1.88847E-020  4.97219E-016  1.51747E-012  8.07772E-020  1.22828E-016  2.11937E-030  2.72424E-031  7.27923E-019  1.72512E-025  2.77125E-029  1.70738E-015  1.00000E-040  6.88589E-009  1.00000E-040  1.87201E-023  1.15216E-007  3.48018E-032  1.84231E-029  2.10406E-012  1.80784E-027  1.28332E-008  3.70119E-027  2.73279E-010  7.87749E-001  1.00000E-040  3.37273E-024  2.80440E-029  1.79650E-027  9.23543E-016  2.08535E-008  1.00000E-005  1.00000E-005  
5.26002E+001  6.03312E-004  1.63536E+016  2.67205E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  6.96700E-022  3.93537E-029  1.59140E-022  1.57959E-038  4.33672E-018  9.18252E-027  8.24368E-034  4.07766E-012  7.68333E-021  2.26830E-011  4.69066E-022  1.31205E-036  4.09226E-019  5.71575E-019  1.48513E-031  5.59439E-010  1.00000E-040  1.54703E-029  2.11871E-001  8.86482E-015  2.68125E-036  4.59641E-011  2.75572E-014  9.12004E-021  6.07016E-013  2.84609E-019  5.83312E-006  7.98594E-036  1.09643E-014  3.59930E-018  2.50058E-015  1.87628E-028  7.92943E-028  2.25287E-036  3.97672E-014  2.98568E-008  1.74714E-026  2.61020E-017  4.31604E-019  8.24711E-019  1.00000E-040  6.10970E-012  2.35130E-021  1.00000E-040  3.09504E-023  3.69074E-010  2.10158E-017  1.77940E-006  1.55675E-011  6.41033E-029  2.79073E-017  1.65180E-038  1.87861E-018  3.76994E-015  1.00000E-040  2.81167E-017  1.38811E-007  3.63284E-004  1.93322E-019  2.98582E-039  3.21838E-022  1.91023E-019  1.02154E-010  5.54201E-021  3.99746E-017  1.53629E-007  2.00155E-020  5.70646E-016  1.52233E-012  8.07663E-020  1.28228E-016  2.62775E-030  2.51595E-031  6.78570E-019  1.59813E-025  6.09156E-030  1.34805E-015  1.00000E-040  6.31718E-009  1.00000E-040  2.11382E-023  1.14862E-007  3.55748E-032  1.81667E-029  1.84174E-012  1.87165E-027  1.38545E-008  1.23184E-028  2.82763E-010  7.87757E-001  1.00000E-040  3.28763E-024  3.71204E-029  1.83268E-027  1.19546E-015  2.08520E-008  1.00000E-005  1.00000E-005  
5.34842E+001  5.39806E-004  1.46826E+016  2.66287E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  7.23480E-022  4.72599E-029  1.59498E-022  1.66511E-038  1.95398E-018  1.17139E-026  1.08630E-033  3.33786E-012  5.34524E-021  2.07990E-011  4.34711E-022  1.14914E-036  3.42877E-019  5.71412E-019  1.25187E-031  5.80368E-010  1.00000E-040  1.54655E-029  2.11862E-001  1.45655E-014  2.67466E-036  4.43041E-011  2.40173E-014  1.01589E-020  5.86411E-013  3.06637E-019  5.83597E-006  1.42447E-035  1.17466E-014  3.99269E-018  2.28847E-015  1.87599E-028  1.18042E-027  1.11334E-035  3.97367E-014  2.88741E-008  1.68712E-026  2.60936E-017  4.43851E-019  1.03706E-018  1.00000E-040  3.91815E-012  2.18570E-021  1.00000E-040  3.59003E-023  2.85093E-010  1.74301E-017  1.66246E-006  2.10587E-011  6.59512E-029  2.04842E-017  1.99192E-038  1.75383E-018  2.68511E-015  1.00000E-040  3.00635E-017  1.63953E-007  3.63213E-004  1.30086E-019  3.19660E-039  3.21649E-022  1.28331E-019  1.02218E-010  6.32639E-021  4.02280E-017  1.50532E-007  2.06238E-020  6.41025E-016  1.52853E-012  8.07541E-020  1.24360E-016  3.17593E-030  2.47845E-031  6.30344E-019  1.47997E-025  1.00000E-040  1.07223E-015  1.00000E-040  5.78917E-009  1.00000E-040  2.35259E-023  1.14998E-007  3.65815E-032  1.72063E-029  1.61361E-012  1.85030E-027  1.51445E-008  1.18564E-028  2.91737E-010  7.87767E-001  1.00000E-040  3.23649E-024  4.77592E-029  1.85495E-027  1.49425E-015  2.08504E-008  1.00000E-005  1.00000E-005  
5.43683E+001  4.82809E-004  1.31798E+016  2.65328E+002  1.12000E+005  1.00000E-040  1.00000E-040  8.43074E-029  7.55222E-022  5.53623E-029  1.59975E-022  1.75559E-038  8.76847E-019  1.47521E-026  1.42970E-033  2.71335E-012  3.75594E-021  1.90728E-011  4.05579E-022  1.00330E-036  2.88588E-019  5.71231E-019  1.04005E-031  6.01077E-010  7.52530E-032  1.54602E-029  2.11852E-001  2.29634E-014  2.66733E-036  4.26480E-011  2.09781E-014  1.13209E-020  5.68272E-013  3.30314E-019  5.83742E-006  2.39466E-035  1.25360E-014  4.39415E-018  2.08348E-015  1.87562E-028  1.75856E-027  1.00000E-040  3.97054E-014  2.77735E-008  1.62104E-026  2.60843E-017  4.55855E-019  1.27741E-018  2.89979E-027  2.51723E-012  2.04033E-021  1.00000E-040  4.16039E-023  2.19872E-010  1.45321E-017  1.55423E-006  2.83303E-011  6.85201E-029  1.51114E-017  2.36984E-038  1.64783E-018  1.90750E-015  1.00000E-040  3.16391E-017  1.92933E-007  3.63133E-004  8.83665E-020  3.38276E-039  3.21429E-022  8.66968E-020  1.02291E-010  7.18818E-021  4.02443E-017  1.47697E-007  2.09542E-020  7.07210E-016  1.53630E-012  8.07405E-020  1.17964E-016  3.78096E-030  2.55249E-031  5.88112E-019  1.38177E-025  6.81314E-030  8.60037E-016  1.00000E-040  5.29972E-009  1.00000E-040  2.58873E-023  1.15646E-007  3.84328E-032  1.59772E-029  1.41526E-012  1.78933E-027  1.67787E-008  2.37471E-027  3.00351E-010  7.87777E-001  3.96811E-031  3.14015E-024  6.00524E-029  1.84582E-027  1.85274E-015  2.08486E-008  1.00000E-005  1.00000E-005  
5.52523E+001  4.31612E-004  1.18546E+016  2.63709E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00114E-029  8.14753E-022  6.32943E-029  1.60599E-022  1.81464E-038  3.95237E-019  1.83112E-026  1.91065E-033  2.21411E-012  2.64873E-021  1.74807E-011  3.79979E-022  8.70808E-037  2.43051E-019  5.71029E-019  8.51599E-032  6.22243E-010  1.00077E-034  1.54542E-029  2.11840E-001  3.56461E-014  2.65917E-036  4.12029E-011  1.82231E-014  1.26135E-020  5.52351E-013  3.55347E-019  5.83743E-006  3.88639E-035  1.33843E-014  4.67230E-018  1.88733E-015  1.87517E-028  2.64108E-027  1.00000E-040  3.96795E-014  2.65631E-008  1.47630E-026  2.60740E-017  4.61908E-019  1.53985E-018  1.00000E-040  1.63068E-012  1.89627E-021  1.00000E-040  4.90731E-023  1.69096E-010  1.22644E-017  1.46361E-006  3.76853E-011  7.11179E-029  1.11565E-017  2.69083E-038  1.57366E-018  1.34687E-015  1.00000E-040  3.27945E-017  2.25375E-007  3.63043E-004  6.07252E-020  3.20260E-039  3.21180E-022  5.92043E-020  1.02375E-010  7.87726E-021  3.98520E-017  1.45109E-007  2.06905E-020  7.67611E-016  1.54583E-012  8.07254E-020  1.02535E-016  4.36041E-030  2.71821E-031  5.46383E-019  1.28961E-025  6.05925E-030  6.96480E-016  1.00000E-040  4.84674E-009  3.45960E-033  2.81132E-023  1.16833E-007  4.01843E-032  1.41734E-029  1.24143E-012  1.64533E-027  1.88472E-008  5.90476E-029  3.08718E-010  7.87789E-001  6.14288E-034  3.10338E-024  7.34537E-029  1.83221E-027  2.20777E-015  2.08467E-008  1.00000E-005  1.00000E-005  
5.61363E+001  3.85587E-004  1.06570E+016  2.62062E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  8.73359E-022  7.08505E-029  1.61401E-022  1.83959E-038  1.76641E-019  2.24938E-026  2.54314E-033  1.79372E-012  1.88803E-021  1.60343E-011  3.59249E-022  7.53426E-037  2.05376E-019  5.70803E-019  6.87049E-032  6.43722E-010  1.00000E-040  1.54476E-029  2.11827E-001  5.35035E-014  2.65012E-036  3.98039E-011  1.58560E-014  1.40667E-020  5.38403E-013  3.82970E-019  5.83598E-006  5.99506E-035  1.42593E-014  4.93605E-018  1.70207E-015  1.87461E-028  3.98315E-027  2.04580E-035  3.96496E-014  2.52530E-008  1.34014E-026  2.60626E-017  4.68046E-019  1.82314E-018  1.00000E-040  1.05725E-012  1.77233E-021  1.00000E-040  5.76359E-023  1.29630E-010  1.03933E-017  1.37913E-006  5.00174E-011  7.46046E-029  8.29528E-018  3.03594E-038  1.50986E-018  9.47396E-016  1.00000E-040  3.35450E-017  2.62827E-007  3.62942E-004  4.20325E-020  3.00554E-039  3.20898E-022  4.05461E-020  1.02471E-010  8.60904E-021  3.92244E-017  1.42748E-007  2.02008E-020  8.22480E-016  1.55731E-012  8.07085E-020  8.68918E-017  4.95400E-030  2.95232E-031  5.10554E-019  1.21486E-025  1.00000E-040  5.69887E-016  1.00000E-040  4.42825E-009  1.47497E-032  3.02121E-023  1.18587E-007  4.27488E-032  1.23263E-029  1.08942E-012  1.48169E-027  2.14664E-008  1.00000E-040  3.16928E-010  7.87802E-001  1.00000E-040  3.01590E-024  8.81203E-029  1.79391E-027  2.61418E-015  2.08447E-008  1.00000E-005  1.00000E-005  
5.70204E+001  3.44195E-004  9.59433E+015  2.59840E+002  1.12000E+005  1.00000E-040  1.00000E-040  2.11277E-028  9.36023E-022  7.77760E-029  1.62415E-022  1.83262E-038  7.88293E-020  2.73296E-026  3.42868E-033  1.45638E-012  1.35210E-021  1.47180E-011  3.41258E-022  6.49165E-037  1.73511E-019  5.70552E-019  5.46196E-032  6.66124E-010  1.00000E-040  1.54403E-029  2.11812E-001  7.94066E-014  2.64005E-036  3.86127E-011  1.37279E-014  1.56915E-020  5.26214E-013  4.13079E-019  5.83302E-006  8.98725E-035  1.52134E-014  5.05794E-018  1.52835E-015  1.87395E-028  6.07386E-027  5.86760E-031  3.96183E-014  2.38550E-008  1.16109E-026  2.60498E-017  4.69057E-019  2.12022E-018  8.63246E-027  6.89756E-013  1.65353E-021  1.00000E-040  6.86787E-023  9.89710E-011  8.90097E-018  1.30789E-006  6.58710E-011  7.84017E-029  6.18572E-018  3.28800E-038  1.46873E-018  6.61959E-016  1.00000E-040  3.39247E-017  3.04902E-007  3.62829E-004  2.93580E-020  2.55222E-039  3.20585E-022  2.79930E-020  1.02580E-010  9.11678E-021  3.82013E-017  1.40593E-007  1.92521E-020  8.71518E-016  1.57090E-012  8.06897E-020  6.80490E-017  5.46648E-030  3.26360E-031  4.76276E-019  1.14714E-025  2.04121E-029  4.71545E-016  1.00000E-040  4.04217E-009  2.76835E-032  3.20792E-023  1.20940E-007  4.49949E-032  1.02670E-029  9.55847E-013  1.27360E-027  2.47756E-008  5.58039E-029  3.25081E-010  7.87817E-001  1.00000E-040  2.95735E-024  1.03334E-028  1.75741E-027  2.98875E-015  2.08425E-008  1.00000E-005  1.00000E-005  
5.79044E+001  3.06945E-004  8.63542E+015  2.57450E+002  1.12000E+005  1.00000E-040  1.00000E-040  4.15536E-030  9.64853E-022  8.39562E-029  1.63680E-022  1.80107E-038  3.48551E-020  3.29649E-026  4.62519E-033  1.17631E-012  9.77507E-022  1.35295E-011  3.26849E-022  5.59079E-037  1.46804E-019  5.70272E-019  4.27825E-032  6.89339E-010  9.17806E-032  1.54320E-029  2.11796E-001  1.15236E-013  2.62888E-036  3.75128E-011  1.18830E-014  1.75205E-020  5.15579E-013  4.46926E-019  5.82852E-006  1.29882E-034  1.62246E-014  5.11731E-018  1.36710E-015  1.87318E-028  9.33443E-027  1.32551E-029  3.95796E-014  2.23846E-008  9.93086E-027  2.60357E-017  4.69026E-019  2.43093E-018  1.00000E-040  4.50445E-013  1.55053E-021  1.00000E-040  8.18736E-023  7.52239E-011  7.66284E-018  1.24267E-006  8.65750E-011  8.31320E-029  4.64509E-018  3.52789E-038  1.43772E-018  4.59821E-016  1.00000E-040  3.40006E-017  3.53115E-007  3.62702E-004  2.06395E-020  2.09446E-039  3.20249E-022  1.93869E-020  1.02701E-010  9.55789E-021  3.69160E-017  1.38625E-007  1.81235E-020  9.15578E-016  1.58672E-012  8.06688E-020  5.11175E-017  5.93160E-030  3.64547E-031  4.46603E-019  1.09197E-025  1.00000E-040  3.94765E-016  1.00000E-040  3.68667E-009  7.01263E-032  3.37029E-023  1.23929E-007  4.75534E-032  8.32832E-030  8.38798E-013  1.06485E-027  2.89471E-008  5.34338E-027  3.33224E-010  7.87833E-001  2.51417E-031  2.88229E-024  1.19236E-028  1.71173E-027  3.37036E-015  2.08402E-008  1.00000E-005  1.00000E-005  
5.87884E+001  2.73427E-004  7.77203E+015  2.54814E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  9.36333E-022  8.93241E-029  1.65241E-022  1.75979E-038  1.52699E-020  3.95344E-026  6.25463E-033  9.46105E-013  7.12794E-022  1.24598E-011  3.15249E-022  4.82148E-037  1.24287E-019  5.69961E-019  3.30124E-032  7.13541E-010  1.01008E-033  1.54229E-029  2.11778E-001  1.64366E-013  2.61647E-036  3.65110E-011  1.02760E-014  1.95785E-020  5.06311E-013  4.85275E-019  5.82242E-006  1.82189E-034  1.73060E-014  5.09444E-018  1.21854E-015  1.87228E-028  1.44715E-026  1.59708E-029  3.95324E-014  2.08590E-008  8.35585E-027  2.60199E-017  4.67301E-019  2.75317E-018  1.00000E-040  2.94261E-013  1.46094E-021  1.00000E-040  9.78504E-023  5.68973E-011  6.63685E-018  1.18363E-006  1.13502E-010  8.88516E-029  3.51256E-018  3.73759E-038  1.41781E-018  3.17247E-016  1.00000E-040  3.38446E-017  4.08098E-007  3.62559E-004  1.45971E-020  1.63683E-039  3.19881E-022  1.34801E-020  1.02837E-010  9.87644E-021  3.53631E-017  1.36822E-007  1.68614E-020  9.55324E-016  1.60485E-012  8.06454E-020  3.67251E-017  6.32347E-030  4.10315E-031  4.20822E-019  1.04696E-025  1.07310E-030  3.34481E-016  1.00000E-040  3.35974E-009  1.00000E-040  3.50384E-023  1.27594E-007  5.01086E-032  6.56931E-030  7.36294E-013  8.64383E-028  3.41906E-008  6.40595E-029  3.41402E-010  7.87852E-001  8.67341E-034  2.75713E-024  1.35570E-028  1.66444E-027  3.73331E-015  2.08378E-008  1.00000E-005  1.00000E-005  
5.96725E+001  2.43275E-004  6.99238E+015  2.51993E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  8.42115E-022  9.38795E-029  1.67145E-022  1.73402E-038  6.61964E-021  4.72255E-026  8.47410E-033  7.56780E-013  5.24577E-022  1.15004E-011  3.06189E-022  4.15605E-037  1.05277E-019  5.69613E-019  2.50901E-032  7.38833E-010  6.74720E-035  1.54127E-029  2.11758E-001  2.30462E-013  2.60268E-036  3.55853E-011  8.88522E-015  2.18968E-020  4.98241E-013  5.29249E-019  5.81465E-006  2.48547E-034  1.84608E-014  5.00191E-018  1.08267E-015  1.87125E-028  2.26094E-026  1.00000E-040  3.94752E-014  1.92979E-008  6.99038E-027  2.60024E-017  4.64627E-019  3.08646E-018  1.00000E-040  1.92018E-013  1.38559E-021  1.00000E-040  1.17133E-022  4.28187E-011  5.77825E-018  1.12929E-006  1.48616E-010  9.57624E-029  2.67690E-018  3.93267E-038  1.40658E-018  2.17344E-016  1.00000E-040  3.35229E-017  4.70996E-007  3.62399E-004  1.03773E-020  1.22843E-039  3.19464E-022  9.40308E-021  1.02986E-010  1.00889E-020  3.35879E-017  1.35165E-007  1.55514E-020  9.91548E-016  1.62532E-012  8.06193E-020  2.53928E-017  6.64162E-030  4.64256E-031  3.99155E-019  1.01125E-025  1.00000E-040  2.86864E-016  1.00000E-040  3.05951E-009  1.00000E-040  3.60511E-023  1.31984E-007  5.26548E-032  5.05087E-030  6.46642E-013  6.83103E-028  4.07586E-008  1.00000E-040  3.49660E-010  7.87872E-001  5.04126E-035  2.63254E-024  1.52275E-028  1.61695E-027  4.07349E-015  2.08351E-008  1.00000E-005  1.00000E-005  
6.05565E+001  2.16165E-004  6.28566E+015  2.49087E+002  1.12000E+005  1.00000E-040  1.00000E-040  2.32504E-030  7.01501E-022  9.76039E-029  1.69452E-022  1.76282E-038  2.83437E-021  5.62835E-026  1.14660E-032  6.00769E-013  3.90031E-022  1.06396E-011  2.99713E-022  3.35026E-037  8.92376E-020  5.69224E-019  1.87755E-032  7.65240E-010  7.21763E-035  1.54013E-029  2.11735E-001  3.17151E-013  2.58736E-036  3.47014E-011  7.69080E-015  2.45106E-020  4.91213E-013  5.80248E-019  5.80510E-006  3.29822E-034  1.96851E-014  4.86379E-018  9.59203E-016  1.87008E-028  3.54980E-026  1.41069E-029  3.94072E-014  1.77225E-008  5.92319E-027  2.59829E-017  4.62071E-019  3.43169E-018  1.00000E-040  1.24898E-013  1.32561E-021  1.00000E-040  1.39928E-022  3.20596E-011  5.04895E-018  1.07789E-006  1.94658E-010  1.04154E-028  2.05837E-018  4.14361E-038  1.40076E-018  1.47855E-016  1.00000E-040  3.30892E-017  5.43359E-007  3.62219E-004  7.40788E-021  8.99920E-040  3.18993E-022  6.57135E-021  1.03150E-010  1.02424E-020  3.16530E-017  1.33632E-007  1.42793E-020  1.02502E-015  1.64810E-012  8.05902E-020  1.70821E-017  6.90067E-030  5.26549E-031  3.81916E-019  9.84349E-026  1.00000E-040  2.49003E-016  1.00000E-040  2.78411E-009  1.22538E-032  3.67112E-023  1.37156E-007  5.53738E-032  3.80297E-030  5.68305E-013  5.28304E-028  4.89569E-008  2.38431E-029  3.58025E-010  7.87895E-001  3.98037E-035  2.49006E-024  1.69426E-028  1.56817E-027  4.40045E-015  2.08323E-008  1.00000E-005  1.00000E-005  
6.14406E+001  1.91810E-004  5.64648E+015  2.46042E+002  1.12000E+005  1.00000E-040  1.00000E-040  3.23264E-029  5.47302E-022  1.00507E-028  1.72225E-022  1.90458E-038  1.19992E-021  6.69553E-026  1.55265E-032  4.73781E-013  2.92683E-022  9.87070E-012  2.94990E-022  1.00000E-040  7.56431E-020  5.68790E-019  1.38299E-032  7.92999E-010  8.71577E-035  1.53886E-029  2.11710E-001  4.29931E-013  2.57034E-036  3.38765E-011  6.66187E-015  2.74534E-020  4.85090E-013  6.39657E-019  5.79368E-006  4.27558E-034  2.09936E-014  4.66929E-018  8.47587E-016  1.86874E-028  5.58875E-026  1.00000E-040  3.93280E-014  1.61544E-008  5.14705E-027  2.59611E-017  4.59300E-019  3.78726E-018  1.00000E-040  8.10197E-014  1.27935E-021  1.00000E-040  1.67194E-022  2.38854E-011  4.43130E-018  1.02983E-006  2.55000E-010  1.14116E-028  1.59603E-018  4.33608E-038  1.40106E-018  9.98548E-017  1.00000E-040  3.25855E-017  6.26461E-007  3.62016E-004  5.30974E-021  6.36450E-040  3.18461E-022  4.60432E-021  1.03329E-010  1.03002E-020  2.95770E-017  1.32205E-007  1.30437E-020  1.05633E-015  1.67307E-012  8.05576E-020  1.11454E-017  7.08446E-030  5.98442E-031  3.68609E-019  9.64241E-026  1.70300E-030  2.18702E-016  1.00000E-040  2.53177E-009  7.74800E-033  3.69851E-023  1.43173E-007  5.79885E-032  2.79420E-030  4.99852E-013  3.98394E-028  5.91514E-008  1.00000E-040  3.66561E-010  7.87920E-001  3.29501E-035  2.33246E-024  1.86823E-028  1.52231E-027  4.68940E-015  2.08292E-008  1.00000E-005  1.00000E-005  
